time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
5.480351,18.970000,18.806886,5.680000,4.103181,18.834418,5.705473
5.500352,18.780000,18.877466,4.570000,3.772655,18.874934,4.638775
5.520355,19.000000,18.968085,4.790000,3.650964,18.983390,4.812030
5.540358,19.020000,19.020081,4.470000,3.450405,19.058057,4.503748
5.560360,19.230000,19.094324,4.930000,3.381910,19.182345,4.939232
5.580358,19.120000,19.148761,4.110000,3.346436,19.219349,4.148872
5.600362,19.310000,19.227731,4.390000,3.353465,19.313202,4.349279
5.620362,19.190000,19.285758,3.460000,3.231500,19.327184,3.453757
5.640364,19.490000,19.367093,4.220000,3.239923,19.445785,4.202711
5.660361,19.290000,19.421347,3.070000,3.373710,19.445117,3.170774
5.680367,19.590000,19.511676,3.880000,3.535098,19.554674,3.910993
5.700365,19.490000,19.578514,3.340000,3.842136,19.585185,3.390442
5.720368,19.680000,19.671963,3.820000,4.228625,19.674087,3.800078
5.740371,19.670000,19.747834,3.590000,4.682651,19.725589,3.584246
5.760369,19.950000,19.858378,4.570000,5.031867,19.860893,4.509002
5.780369,19.730000,19.954148,3.390000,5.525246,19.865115,3.421012
5.800373,20.200000,20.073374,4.970000,6.056363,20.041511,4.898976
5.820375,20.090000,20.184635,4.520000,6.400626,20.111541,4.508811
5.840376,20.390000,20.328374,5.430000,6.844217,20.267822,5.391086
5.860377,20.310000,20.458242,4.890000,7.183365,20.338334,4.898071
5.880378,20.730000,20.617950,6.380000,7.618568,20.539877,6.269600
5.900379,20.660000,20.759772,5.950000,7.935604,20.643077,5.909693
5.920380,21.070000,20.930307,7.220000,8.120374,20.862557,7.144115
5.940381,20.970000,21.095743,6.560000,8.587365,20.966837,6.734452
5.960381,21.340000,21.269962,7.860000,8.601131,21.174841,7.730595
5.980386,21.310000,21.440577,7.280000,8.775707,21.299015,7.273166
6.000385,21.690000,21.609163,8.180000,8.617235,21.521411,8.183546
6.020386,21.690000,21.775974,7.630000,8.592735,21.664291,7.771497
6.040387,22.000000,21.946079,8.220000,8.194194,21.871986,8.340667
6.060389,22.020000,22.098799,7.700000,8.198782,22.012808,7.876632
6.080389,22.440000,22.262063,8.810000,7.723327,22.259007,8.927536
6.100392,22.340000,22.411984,7.870000,7.515936,22.379534,8.025155
6.120392,22.730000,22.558581,8.660000,6.987176,22.602219,8.733838
6.140394,22.610000,22.690004,7.460000,6.781220,22.699863,7.605484
6.160395,23.000000,22.823168,8.100000,6.186272,22.906845,8.227337
