time_s,flow_x_cm,flow_y_cm,flow_vx_cm_s,flow_vy_cm_s,obs_vx_cm_s,obs_vy_cm_s,logged_ekf_x_cm,logged_ekf_y_cm,logged_ekf_vx_cm_s,logged_ekf_vy_cm_s,replay_x_cm,replay_y_cm,replay_vx_cm_s,replay_vy_cm_s,replay_used,replay_rejected,replay_innov_x_cm_s,replay_innov_y_cm_s
0.000000,-73.990000,-87.650000,-3.300000,25.800000,-9.300000,20.200000,-65.930000,-132.760000,-2.700000,26.600000,-73.990000,-87.650000,-0.950041,2.063531,1.000000,0.000000,-9.300000,20.200000
4.820304,-55.020000,-78.110000,-3.600000,-6.000000,0.000000,0.000000,-46.020000,-117.780000,-3.300000,-8.300000,-74.085004,-87.443647,-0.851682,1.849890,1.000000,0.000000,0.950041,-2.063531
0.040007,-74.250000,-86.930000,-5.200000,21.700000,-8.900000,17.100000,-66.040000,-131.720000,-3.700000,24.300000,-74.089263,-87.434397,-1.611166,3.288975,1.000000,0.000000,-8.048318,15.250110
0.060005,-74.260000,-86.480000,-3.700000,22.000000,-0.200000,22.500000,-66.120000,-131.230000,-3.200000,24.000000,-74.121483,-87.368625,-1.486349,4.988181,1.000000,0.000000,1.411166,19.211025
0.080008,-74.260000,-86.000000,-2.600000,22.700000,-0.200000,24.400000,-66.180000,-130.750000,-2.800000,24.100000,-74.151214,-87.268846,-1.378929,6.609217,1.000000,0.000000,1.286349,19.411819
0.100007,-74.270000,-85.550000,-1.900000,22.500000,-0.200000,22.100000,-66.240000,-130.270000,-2.400000,23.800000,-74.178791,-87.136668,-1.285396,7.838215,1.000000,0.000000,1.178929,15.490783
0.120008,-74.270000,-85.160000,-1.400000,21.700000,-0.200000,19.700000,-66.290000,-129.790000,-2.100000,23.200000,-74.204501,-86.979896,-1.203135,8.737209,1.000000,0.000000,1.085396,11.861785
0.140010,-74.270000,-84.840000,-1.000000,20.000000,-0.100000,16.100000,-66.330000,-129.320000,-1.800000,22.200000,-74.228566,-86.805134,-1.122883,9.272842,1.000000,0.000000,1.103135,7.362791
0.160010,-74.280000,-84.530000,-0.700000,18.500000,-0.100000,15.200000,-66.370000,-128.880000,-1.600000,21.200000,-74.251023,-86.619678,-1.051152,9.688493,1.000000,0.000000,1.022883,5.927158
0.180011,-74.280000,-84.160000,-0.600000,18.600000,-0.100000,18.800000,-66.400000,-128.450000,-1.400000,20.900000,-74.272047,-86.425898,-0.986613,10.306745,1.000000,0.000000,0.951152,9.111507
0.200014,-74.290000,-83.820000,-0.400000,18.100000,-0.100000,16.800000,-66.430000,-128.040000,-1.200000,20.300000,-74.291783,-86.219732,-0.928207,10.734492,1.000000,0.000000,0.886613,6.493255
0.220017,-74.290000,-83.500000,-0.300000,17.400000,-0.100000,15.900000,-66.460000,-127.630000,-1.100000,19.700000,-74.310349,-86.005010,-0.875081,11.065838,1.000000,0.000000,0.828207,5.165508
0.240016,-74.290000,-83.500000,-0.200000,12.200000,0.000000,0.000000,-66.480000,-127.230000,-1.100000,19.700000,-74.327850,-85.783704,-0.875081,11.065838,0.000000,0.000000,0.875081,-11.065838
0.260019,-74.290000,-83.250000,-0.200000,12.200000,-0.100000,12.200000,-66.500000,-126.840000,-0.900000,18.500000,-74.345354,-85.562355,-0.824727,11.139519,1.000000,0.000000,0.775081,1.134162
0.280020,-74.290000,-82.960000,-0.200000,12.900000,-0.100000,14.500000,-66.520000,-126.470000,-0.800000,17.900000,-74.361850,-85.339553,-0.778817,11.352399,1.000000,0.000000,0.724727,3.360481
0.300022,-74.300000,-82.670000,-0.100000,13.400000,-0.100000,14.600000,-66.540000,-126.110000,-0.700000,17.400000,-74.377428,-85.112482,-0.736780,11.553513,1.000000,0.000000,0.678817,3.247601
0.320021,-74.300000,-82.380000,-0.100000,13.600000,-0.100000,14.200000,-66.550000,-125.760000,-0.600000,16.900000,-74.392163,-84.881424,-0.698144,11.714087,1.000000,0.000000,0.636780,2.646487
0.340021,-74.300000,-82.130000,-0.100000,13.300000,-0.100000,12.500000,-66.570000,-125.420000,-0.500000,16.300000,-74.406125,-84.647142,-0.662514,11.760902,1.000000,0.000000,0.598144,0.785913
0.360025,-74.300000,-81.840000,-0.100000,13.800000,-0.100000,14.900000,-66.580000,-125.100000,-0.400000,16.100000,-74.419378,-84.411877,-0.629557,11.944818,1.000000,0.000000,0.562514,3.139098
0.380027,-74.310000,-81.450000,-0.100000,15.400000,-0.100000,19.400000,-66.590000,-124.770000,-0.400000,16.500000,-74.431971,-84.172957,-0.598991,12.375131,1.000000,0.000000,0.529557,7.455182
0.400027,-74.310000,-81.090000,-0.100000,16.200000,-0.100000,18.000000,-66.600000,-124.440000,-0.400000,16.700000,-74.443951,-83.925454,-0.570574,12.695455,1.000000,0.000000,0.498991,5.624869
0.420026,-74.310000,-80.730000,-0.100000,16.700000,-0.100000,17.800000,-66.600000,-124.110000,-0.300000,16.900000,-74.455361,-83.671558,-0.544099,12.982639,1.000000,0.000000,0.470574,5.104545
0.440030,-74.320000,-80.430000,-0.100000,16.100000,-0.100000,14.700000,-66.610000,-123.770000,-0.300000,16.600000,-74.466246,-83.411853,-0.519386,13.078207,1.000000,0.000000,0.444099,1.717361
0.460032,-74.320000,-80.190000,-0.100000,15.000000,-0.100000,12.400000,-66.620000,-123.440000,-0.300000,16.000000,-74.476634,-83.150262,-0.496277,13.040837,1.000000,0.000000,0.419386,-0.678207
0.480034,-74.320000,-79.880000,-0.100000,15.100000,-0.100000,15.300000,-66.620000,-123.110000,-0.200000,15.900000,-74.486561,-82.889420,-0.474635,13.164219,1.000000,0.000000,0.396277,2.259163
0.500033,-74.320000,-79.570000,-0.100000,15.100000,-0.100000,15.100000,-66.630000,-122.800000,-0.200000,15.800000,-74.496053,-82.626148,-0.454338,13.269094,1.000000,0.000000,0.374635,1.935781
0.520034,-74.330000,-79.180000,-0.100000,16.400000,-0.100000,19.500000,-66.630000,-122.480000,-0.200000,16.300000,-74.505140,-82.360753,-0.435279,13.604233,1.000000,0.000000,0.354338,6.230906
0.540034,-74.330000,-78.820000,-0.100000,16.900000,-0.100000,18.200000,-66.640000,-122.150000,-0.200000,16.600000,-74.513846,-82.088669,-0.417363,13.849815,1.000000,0.000000,0.335279,4.595767
0.560037,-74.330000,-78.440000,-0.100000,17.500000,-0.100000,18.700000,-66.640000,-121.820000,-0.200000,16.900000,-74.522194,-81.811631,-0.400504,14.107472,1.000000,0.000000,0.317363,4.850185
0.580039,-74.330000,-78.100000,-0.100000,17.400000,-0.100000,17.200000,-66.650000,-121.480000,-0.200000,16.900000,-74.530205,-81.529453,-0.384625,14.270888,1.000000,0.000000,0.300504,3.092528
0.620040,-74.340000,-77.600000,-0.100000,14.700000,0.000000,10.400000,-66.660000,-120.810000,-0.100000,15.700000,-74.545591,-80.958603,-0.363479,14.058077,1.000000,0.000000,0.384625,-3.870888
4.640293,-54.530000,-75.980000,-6.200000,-3.200000,-11.600000,0.300000,-45.470000,-116.190000,-3.800000,-4.400000,-74.581939,-79.552796,-1.081971,13.178350,1.000000,0.000000,-11.236521,-13.758077
0.660045,-74.340000,-77.070000,0.000000,14.300000,-0.100000,17.300000,-66.660000,-120.200000,-0.100000,15.100000,-74.587348,-79.486904,-1.022377,13.428486,1.000000,0.000000,0.981971,4.121650
0.680046,-74.340000,-76.560000,-0.100000,17.600000,-0.100000,25.400000,-66.670000,-119.890000,-0.100000,16.600000,-74.607797,-79.218321,-0.967422,14.141753,1.000000,0.000000,0.922377,11.971514
0.700044,-74.350000,-75.970000,-0.100000,21.100000,-0.100000,29.300000,-66.670000,-119.560000,-0.100000,18.400000,-74.627144,-78.935514,-0.916592,15.030013,1.000000,0.000000,0.867422,15.158247
0.720048,-74.350000,-75.390000,-0.100000,23.500000,-0.100000,28.900000,-66.670000,-119.190000,-0.100000,19.900000,-74.645479,-78.634854,-0.869450,15.830719,1.000000,0.000000,0.816592,13.869987
0.740050,-74.350000,-75.050000,-0.100000,21.500000,0.000000,17.000000,-66.670000,-118.790000,-0.100000,19.500000,-74.662870,-78.318208,-0.819929,15.897318,1.000000,0.000000,0.869450,1.169281
0.760049,-74.350000,-75.050000,0.000000,15.000000,0.000000,0.000000,-66.680000,-118.400000,-0.100000,19.500000,-74.679268,-78.000277,-0.819929,15.897318,0.000000,0.000000,0.819929,-15.897318
0.780051,-74.350000,-74.930000,0.000000,12.400000,0.000000,6.400000,-66.680000,-118.010000,-0.100000,17.400000,-74.695668,-77.682299,-0.771851,15.340420,1.000000,0.000000,0.819929,-9.497318
0.800054,-74.150000,-74.530000,3.000000,14.600000,10.400000,19.700000,-66.680000,-117.670000,1.400000,17.700000,-74.711107,-77.375444,-0.126528,15.592243,1.000000,0.000000,11.171851,4.359580
0.840055,-74.150000,-74.030000,1.400000,14.000000,0.000000,18.900000,-66.630000,-116.990000,1.000000,16.400000,-74.716168,-76.751739,-0.119018,15.788565,1.000000,0.000000,0.126528,3.307757
0.860055,-74.150000,-73.470000,1.000000,18.400000,-0.100000,28.400000,-66.610000,-116.660000,0.800000,18.100000,-74.718549,-76.435968,-0.117908,16.525033,1.000000,0.000000,0.019018,12.611435
0.880057,-74.150000,-72.780000,0.600000,23.100000,-0.100000,34.200000,-66.590000,-116.300000,0.700000,20.500000,-74.720907,-76.105434,-0.116877,17.542220,1.000000,0.000000,0.017908,17.674967
0.900059,-74.150000,-72.060000,0.400000,27.000000,-0.100000,36.100000,-66.570000,-115.890000,0.600000,22.700000,-74.723245,-75.754555,-0.115919,18.596235,1.000000,0.000000,0.016877,18.557780
0.920061,-74.150000,-71.680000,0.200000,24.500000,0.000000,18.700000,-66.560000,-115.430000,0.500000,22.100000,-74.725564,-75.382593,-0.109413,18.602059,1.000000,0.000000,0.115919,0.103765
0.960062,-74.010000,-71.520000,2.200000,14.500000,7.000000,8.300000,-66.540000,-114.610000,1.300000,17.500000,-74.729940,-74.638492,0.302228,18.005561,1.000000,0.000000,7.109413,-10.302059
0.980062,-74.010000,-71.520000,1.500000,10.100000,0.000000,0.000000,-66.510000,-114.260000,1.100000,15.000000,-74.723896,-74.278381,0.284969,16.977289,1.000000,0.000000,-0.302228,-18.005561
1.000064,-73.630000,-71.080000,6.700000,13.500000,18.900000,21.500000,-66.490000,-113.960000,3.700000,15.900000,-74.718196,-73.938801,1.334930,17.232388,1.000000,0.000000,18.615031,4.522711
1.040064,-73.640000,-70.020000,3.300000,20.600000,0.000000,30.600000,-66.350000,-113.300000,2.700000,18.800000,-74.664798,-73.249505,1.257307,18.009680,1.000000,0.000000,-1.334930,13.367612
1.060067,-73.640000,-69.290000,2.300000,25.300000,0.000000,36.400000,-66.300000,-112.920000,2.300000,21.300000,-74.639649,-72.889258,1.185228,19.063962,1.000000,0.000000,-1.257307,18.390320
1.080068,-73.640000,-68.870000,1.600000,23.900000,0.000000,20.700000,-66.250000,-112.500000,2.000000,21.200000,-74.615943,-72.507959,1.118145,19.156561,1.000000,0.000000,-1.185228,1.636038
1.100066,-73.750000,-68.870000,-0.500000,16.700000,-5.500000,0.000000,-66.210000,-112.070000,0.900000,18.200000,-74.593582,-72.124866,0.747862,18.084756,1.000000,0.000000,-6.618145,-19.156561
1.120071,-73.680000,-68.870000,0.600000,11.700000,3.300000,0.000000,-66.190000,-111.700000,1.200000,15.600000,-74.578621,-71.763081,0.889177,17.083378,1.000000,0.000000,2.552138,-18.084756
1.140068,-73.460000,-68.870000,3.700000,8.200000,11.000000,0.000000,-66.170000,-111.390000,2.600000,13.400000,-74.560840,-71.421465,1.443796,16.146286,1.000000,0.000000,10.110823,-17.083378
1.160074,-73.220000,-68.870000,6.200000,5.700000,12.000000,0.000000,-66.110000,-111.120000,4.000000,11.500000,-74.531956,-71.098442,2.017977,15.268045,1.000000,0.000000,10.556204,-16.146286
1.180069,-72.750000,-68.690000,11.400000,6.800000,23.400000,9.200000,-66.030000,-110.890000,6.700000,11.200000,-74.491606,-70.793157,3.172153,14.940500,1.000000,0.000000,21.382023,-6.068045
1.200078,-72.750000,-68.640000,7.900000,5.500000,0.000000,2.500000,-65.900000,-110.670000,5.800000,9.900000,-74.428135,-70.494213,3.002094,14.273567,1.000000,0.000000,-3.172153,-12.440500
1.220073,-72.750000,-68.480000,5.500000,6.200000,0.000000,7.900000,-65.780000,-110.470000,4.900000,9.700000,-74.368108,-70.208813,2.842150,13.933998,1.000000,0.000000,-3.002094,-6.373567
1.240080,-72.750000,-68.480000,3.900000,4.300000,0.000000,0.000000,-65.680000,-110.270000,4.200000,8.300000,-74.311245,-69.930036,2.691570,13.195759,1.000000,0.000000,-2.842150,-13.933998
1.260076,-72.660000,-68.480000,4.000000,3.000000,4.300000,0.000000,-65.600000,-110.110000,4.200000,7.100000,-74.257424,-69.666173,2.776356,12.500159,1.000000,0.000000,1.608430,-13.195759
1.280080,-72.660000,-68.480000,2.800000,2.100000,0.000000,0.000000,-65.510000,-109.960000,4.200000,7.100000,-74.201886,-69.416120,2.776356,12.500159,0.000000,0.000000,-2.776356,-12.500159
1.300078,-72.560000,-68.770000,3.400000,-2.800000,4.700000,-14.400000,-65.420000,-109.820000,4.300000,3.700000,-74.146364,-69.166142,2.881893,11.024340,1.000000,0.000000,1.923644,-26.900159
1.320085,-72.350000,-69.290000,5.500000,-9.700000,10.600000,-26.000000,-65.340000,-109.750000,5.300000,-0.800000,-74.088706,-68.945578,3.301764,9.010188,1.000000,0.000000,7.718107,-37.024340
1.340081,-72.020000,-69.750000,8.900000,-13.800000,16.700000,-23.200000,-65.230000,-109.760000,7.000000,-4.200000,-74.022684,-68.765410,4.025082,7.271287,1.000000,0.000000,13.398236,-32.210188
1.360088,-72.020000,-69.750000,6.200000,-9.600000,0.000000,0.000000,-65.090000,-109.850000,6.000000,-3.500000,-73.942155,-68.619933,3.809272,6.881428,1.000000,0.000000,-4.025082,-7.271287
1.400088,-72.020000,-69.750000,3.000000,-4.700000,0.000000,0.000000,-64.870000,-109.980000,4.300000,-2.600000,-73.789784,-68.344676,3.597218,6.498354,1.000000,0.000000,-3.809272,-6.881428
3.420215,-58.980000,-78.210000,-2.400000,12.300000,0.000000,0.000000,-50.890000,-120.450000,1.400000,9.200000,-73.430062,-67.694841,3.365027,6.078902,1.000000,0.000000,-3.597218,-6.498354
1.440090,-71.960000,-69.500000,2.300000,1.300000,2.700000,12.300000,-64.700000,-110.080000,3.600000,-0.100000,-73.413237,-67.664446,3.324313,6.459767,1.000000,0.000000,-0.665027,6.221098
1.460091,-71.960000,-69.700000,1.600000,-1.900000,0.000000,-9.700000,-64.630000,-110.080000,3.000000,-1.500000,-73.346747,-67.535245,3.124683,5.489346,1.000000,0.000000,-3.324313,-16.159767
1.480093,-71.960000,-70.130000,1.000000,-7.700000,-0.100000,-21.400000,-64.570000,-110.110000,2.600000,-4.300000,-73.284247,-67.425447,2.934371,3.902413,1.000000,0.000000,-3.224683,-26.889346
1.500095,-71.970000,-70.770000,0.700000,-15.100000,-0.100000,-32.200000,-64.520000,-110.200000,2.200000,-8.300000,-73.225554,-67.347391,2.758073,1.804854,1.000000,0.000000,-3.034371,-36.102413
1.520098,-71.530000,-71.110000,7.000000,-15.600000,21.700000,-16.900000,-64.470000,-110.370000,5.000000,-9.500000,-73.170384,-67.311288,3.843184,0.733324,1.000000,0.000000,18.941927,-18.704854
1.540095,-71.530000,-71.110000,4.900000,-10.900000,0.000000,0.000000,-64.370000,-110.560000,4.200000,-8.100000,-73.093532,-67.296624,3.625808,0.691846,1.000000,0.000000,-3.843184,-0.733324
1.560097,-71.530000,-71.110000,3.400000,-7.600000,0.000000,0.000000,-64.290000,-110.720000,3.600000,-7.000000,-73.021009,-67.282786,3.423065,0.653161,1.000000,0.000000,-3.625808,-0.691846
1.580100,-71.530000,-71.110000,2.400000,-5.300000,0.000000,0.000000,-64.210000,-110.860000,3.100000,-6.000000,-72.952537,-67.269720,3.233628,0.617014,1.000000,0.000000,-3.423065,-0.653161
1.600100,-71.530000,-71.110000,1.600000,-3.700000,0.000000,0.000000,-64.150000,-110.980000,2.700000,-5.100000,-72.887864,-67.257380,3.056335,0.583184,1.000000,0.000000,-3.233628,-0.617014
1.620102,-71.540000,-71.420000,1.100000,-7.300000,-0.100000,-15.600000,-64.090000,-111.090000,2.300000,-6.600000,-72.826732,-67.245715,2.884729,-0.296675,1.000000,0.000000,-3.156335,-16.183184
1.640100,-71.540000,-71.730000,0.700000,-9.700000,-0.100000,-15.200000,-64.050000,-111.220000,1.900000,-7.800000,-72.769043,-67.251648,2.723680,-1.100823,1.000000,0.000000,-2.984729,-14.903325
1.660107,-71.540000,-72.180000,0.400000,-13.400000,-0.100000,-22.300000,-64.010000,-111.380000,1.600000,-9.900000,-72.714550,-67.273672,2.572358,-2.236901,1.000000,0.000000,-2.823680,-21.199177
1.680108,-71.160000,-72.530000,5.900000,-14.700000,18.800000,-17.700000,-63.980000,-111.570000,4.100000,-11.000000,-72.663100,-67.318413,3.436660,-3.060483,1.000000,0.000000,16.227642,-15.463099
1.700108,-71.160000,-72.530000,4.100000,-10.300000,0.000000,0.000000,-63.890000,-111.790000,3.500000,-9.400000,-72.594367,-67.379622,3.254635,-2.898383,1.000000,0.000000,-3.436660,3.060483
1.720113,-71.160000,-72.530000,2.900000,-7.200000,0.000000,0.000000,-63.820000,-111.980000,3.000000,-8.100000,-72.529258,-67.437604,3.083113,-2.745636,1.000000,0.000000,-3.254635,2.898383
1.740110,-71.160000,-72.530000,2.000000,-5.000000,0.000000,0.000000,-63.760000,-112.150000,3.000000,-8.100000,-72.467605,-67.492509,3.083113,-2.745636,0.000000,0.000000,-3.083113,2.745636
1.760116,-71.160000,-72.530000,1.400000,-3.500000,0.000000,0.000000,-63.700000,-112.310000,2.500000,-6.800000,-72.405924,-67.547438,2.914000,-2.595034,1.000000,0.000000,-3.083113,2.745636
1.780114,-71.160000,-72.530000,1.000000,-2.400000,0.000000,0.000000,-63.650000,-112.450000,2.100000,-5.700000,-72.347650,-67.599334,2.755509,-2.453891,1.000000,0.000000,-2.914000,2.595034
1.800114,-71.020000,-72.330000,2.900000,1.300000,7.300000,10.200000,-63.610000,-112.560000,2.900000,-3.300000,-72.292540,-67.648411,3.000804,-1.770879,1.000000,0.000000,4.544491,12.653891
1.840118,-70.510000,-72.830000,7.400000,-7.400000,7.500000,-30.600000,-63.450000,-112.670000,5.500000,-6.200000,-72.172496,-67.719254,3.252712,-3.385009,1.000000,0.000000,4.499196,-28.829121
1.860116,-69.800000,-73.160000,15.800000,-10.100000,35.200000,-16.500000,-63.340000,-112.800000,9.800000,-7.700000,-72.107448,-67.786947,5.022786,-4.111659,1.000000,0.000000,31.947288,-13.114991
1.900123,-69.330000,-73.170000,12.700000,-5.000000,0.000000,0.000000,-62.900000,-113.080000,10.100000,-5.700000,-71.906502,-67.951442,4.735170,-3.876216,1.000000,0.000000,-5.022786,4.111659
1.920120,-69.330000,-73.170000,8.900000,-3.500000,0.000000,0.000000,-62.700000,-113.200000,8.600000,-4.800000,-71.811812,-68.028955,4.467443,-3.657054,1.000000,0.000000,-4.735170,3.876216
1.940121,-69.330000,-73.010000,6.200000,0.000000,0.000000,8.000000,-62.530000,-113.300000,7.400000,-3.000000,-71.722459,-68.102100,4.217724,-3.005455,1.000000,0.000000,-4.467443,11.657054
1.960121,-69.330000,-73.010000,4.300000,0.000000,0.000000,0.000000,-62.380000,-113.360000,6.300000,-2.600000,-71.638105,-68.162209,3.984383,-2.839181,1.000000,0.000000,-4.217724,3.005455
1.980127,-69.010000,-72.900000,7.800000,1.400000,15.800000,5.000000,-62.250000,-113.410000,7.700000,-1.500000,-71.558393,-68.219009,4.632030,-2.409494,1.000000,0.000000,11.815617,7.839181
2.000126,-69.080000,-73.410000,4.400000,-6.400000,-3.500000,-25.100000,-62.100000,-113.440000,6.100000,-4.800000,-71.465757,-68.267197,4.190013,-3.642838,1.000000,0.000000,-8.132030,-22.690506
2.020126,-69.090000,-74.110000,2.900000,-15.000000,-0.300000,-35.000000,-61.970000,-113.540000,5.200000,-9.100000,-71.381957,-68.340054,3.947796,-5.334421,1.000000,0.000000,-4.490013,-31.357162
2.040129,-68.390000,-74.490000,12.500000,-16.200000,34.800000,-18.800000,-61.870000,-113.720000,9.400000,-10.500000,-71.302989,-68.446758,5.600841,-6.055899,1.000000,0.000000,30.852204,-13.465579
2.060129,-67.870000,-74.490000,16.600000,-11.400000,26.100000,-0.200000,-61.680000,-113.930000,11.700000,-9.000000,-71.190972,-68.567876,6.692441,-5.744067,1.000000,0.000000,20.499159,5.855899
2.080128,-67.870000,-74.490000,11.600000,-7.900000,0.000000,0.000000,-61.440000,-114.110000,10.100000,-7.700000,-71.057130,-68.682752,6.338034,-5.439883,1.000000,0.000000,-6.692441,5.744067
2.120134,-67.870000,-74.490000,5.700000,-3.900000,0.000000,0.000000,-61.070000,-114.400000,7.400000,-5.700000,-70.803571,-68.900380,5.988936,-5.140255,1.000000,0.000000,-6.338034,5.439883
2.140137,-67.750000,-74.490000,5.700000,-2.700000,5.800000,0.000000,-60.920000,-114.520000,7.200000,-4.900000,-70.683774,-69.003200,5.978621,-4.859626,1.000000,0.000000,-0.188936,5.140255
2.160137,-67.410000,-74.390000,9.000000,-0.300000,16.800000,5.100000,-60.770000,-114.620000,8.500000,-3.500000,-70.564202,-69.100393,6.564704,-4.320216,1.000000,0.000000,10.821379,9.959626
2.180140,-66.850000,-74.500000,14.700000,-1.900000,27.800000,-5.700000,-60.600000,-114.690000,11.300000,-3.800000,-70.432888,-69.186810,7.706549,-4.394409,1.000000,0.000000,21.235296,-1.379784
2.200141,-66.230000,-74.640000,19.700000,-3.400000,31.400000,-6.800000,-60.380000,-114.760000,14.100000,-4.200000,-70.278749,-69.274702,8.972320,-4.522922,1.000000,0.000000,23.693451,-2.405591
2.220140,-65.680000,-74.930000,22.000000,-6.600000,27.400000,-14.200000,-60.090000,-114.850000,16.000000,-5.600000,-70.099312,-69.365156,9.951022,-5.036876,1.000000,0.000000,18.427680,-9.677078
2.240144,-65.680000,-74.930000,15.400000,-4.600000,0.000000,0.000000,-59.770000,-114.960000,13.700000,-4.800000,-69.900251,-69.465914,9.425301,-4.770774,1.000000,0.000000,-9.951022,5.036876
2.260143,-65.680000,-74.930000,10.800000,-3.200000,0.000000,0.000000,-59.500000,-115.060000,13.700000,-4.800000,-69.711755,-69.561325,9.425301,-4.770774,0.000000,0.000000,-9.425301,4.770774
2.280144,-65.680000,-75.070000,7.500000,-4.300000,0.000000,-6.900000,-59.220000,-115.160000,11.500000,-5.200000,-69.523239,-69.656745,8.907220,-4.887811,1.000000,0.000000,-9.425301,-2.129226
2.300144,-65.680000,-74.770000,5.300000,1.300000,0.100000,14.600000,-58.990000,-115.260000,9.800000,-2.100000,-69.345095,-69.754501,8.427287,-3.825860,1.000000,0.000000,-8.807220,19.487811
2.320148,-65.680000,-74.770000,3.700000,0.900000,0.000000,0.000000,-58.790000,-115.300000,8.300000,-1.800000,-69.176516,-69.831034,7.971627,-3.618997,1.000000,0.000000,-8.427287,3.825860
2.340148,-65.370000,-74.770000,7.200000,0.600000,15.400000,-0.100000,-58.630000,-115.340000,9.300000,-1.500000,-69.017083,-69.903414,8.370457,-3.430061,1.000000,0.000000,7.428373,3.518997
2.360150,-64.750000,-74.620000,14.300000,2.700000,30.800000,7.800000,-58.440000,-115.370000,12.500000,-0.100000,-68.849657,-69.972022,9.567082,-2.830933,1.000000,0.000000,22.429543,11.230061
2.380151,-63.840000,-74.720000,23.600000,0.400000,45.300000,-5.100000,-58.190000,-115.380000,17.200000,-0.900000,-68.658306,-70.028643,11.462561,-2.951297,1.000000,0.000000,35.732918,-2.269067
2.400151,-62.850000,-74.920000,31.300000,-2.700000,49.400000,-10.100000,-57.840000,-115.390000,21.900000,-2.200000,-68.429055,-70.087669,13.464608,-3.328551,1.000000,0.000000,37.937439,-7.148703
2.420154,-62.220000,-75.350000,31.400000,-8.300000,31.700000,-21.300000,-57.400000,-115.440000,23.300000,-4.900000,-68.159722,-70.154250,14.422464,-4.272543,1.000000,0.000000,18.235392,-17.971449
2.460155,-62.220000,-75.610000,15.400000,-8.000000,-0.100000,-13.200000,-56.540000,-115.620000,17.100000,-5.500000,-67.582809,-70.325156,13.628143,-4.760839,1.000000,0.000000,-14.522464,-8.927457
2.480155,-62.220000,-75.650000,10.700000,-6.200000,0.000000,-2.000000,-56.190000,-115.730000,14.600000,-5.000000,-67.310246,-70.420373,12.888806,-4.611062,1.000000,0.000000,-13.628143,2.760839
2.500156,-62.580000,-75.650000,2.200000,-4.300000,-17.700000,0.100000,-55.900000,-115.840000,10.000000,-4.300000,-67.052457,-70.512599,11.241526,-4.357360,1.000000,0.000000,-30.588806,4.711062
2.520158,-62.510000,-75.650000,2.500000,-3.000000,3.400000,0.000000,-55.700000,-115.920000,9.100000,-3.600000,-66.827604,-70.599755,10.822038,-4.124260,1.000000,0.000000,-7.841526,4.357360
2.560159,-61.500000,-75.770000,13.400000,-4.600000,17.700000,-21.700000,-55.270000,-116.010000,13.200000,-3.800000,-66.394712,-70.764729,11.204182,-5.100779,1.000000,0.000000,6.877962,-17.575740
2.580162,-61.510000,-76.490000,9.300000,-14.000000,-0.300000,-36.000000,-55.000000,-116.090000,11.200000,-8.400000,-66.170595,-70.866760,10.571178,-6.800972,1.000000,0.000000,-11.504182,-30.899221
2.600164,-60.900000,-77.040000,15.500000,-18.000000,30.200000,-27.300000,-54.780000,-116.260000,13.900000,-11.100000,-65.959150,-71.002793,11.641814,-7.919072,1.000000,0.000000,19.628822,-20.499028
2.620165,-60.900000,-77.040000,10.900000,-12.600000,0.000000,0.000000,-54.500000,-116.480000,12.000000,-9.500000,-65.726302,-71.161183,11.011818,-7.490532,1.000000,0.000000,-11.641814,7.919072
2.640164,-61.160000,-77.030000,3.700000,-8.800000,-13.000000,0.100000,-54.260000,-116.670000,8.400000,-8.100000,-65.506077,-71.310986,9.721650,-7.082689,1.000000,0.000000,-24.011818,7.590532
2.660167,-61.460000,-77.130000,-1.800000,-7.600000,-14.600000,-4.800000,-54.090000,-116.840000,5.100000,-7.700000,-65.311615,-71.452661,8.423198,-6.960823,1.000000,0.000000,-24.321650,2.282689
2.680170,-61.460000,-77.130000,-1.200000,-5.300000,0.000000,0.000000,-53.980000,-116.990000,4.400000,-6.600000,-65.143125,-71.591898,7.976107,-6.591353,1.000000,0.000000,-8.423198,6.960823
2.700168,-61.260000,-77.130000,2.100000,-3.700000,10.000000,0.000000,-53.890000,-117.120000,5.200000,-5.600000,-64.983619,-71.723712,8.082971,-6.243320,1.000000,0.000000,2.023893,6.591353
2.720172,-61.200000,-77.400000,2.300000,-6.500000,2.800000,-13.100000,-53.790000,-117.240000,4.900000,-6.700000,-64.821927,-71.848603,7.805332,-6.603663,1.000000,0.000000,-5.282971,-6.856680
2.740169,-61.200000,-77.880000,1.500000,-11.800000,-0.200000,-24.000000,-53.690000,-117.370000,4.100000,-9.100000,-64.665844,-71.980657,7.386411,-7.514017,1.000000,0.000000,-8.005332,-17.396337
2.760176,-60.890000,-78.530000,5.800000,-18.000000,15.700000,-32.600000,-53.610000,-117.550000,5.800000,-12.500000,-64.518064,-72.130990,7.819805,-8.821768,1.000000,0.000000,8.313589,-25.085983
2.780169,-60.890000,-78.530000,4.000000,-12.600000,0.000000,0.000000,-53.490000,-117.800000,5.800000,-12.500000,-64.361723,-72.307363,7.819805,-8.821768,0.000000,0.000000,-7.819805,8.821768
2.800179,-60.900000,-79.110000,2.700000,-17.500000,-0.300000,-28.900000,-53.380000,-118.050000,4.800000,-15.100000,-64.205249,-72.483887,7.378560,-9.912855,1.000000,0.000000,-8.119805,-20.078232
