time_s,flow_x_cm,flow_y_cm,flow_vx_cm_s,flow_vy_cm_s,obs_vx_cm_s,obs_vy_cm_s,logged_ekf_x_cm,logged_ekf_y_cm,logged_ekf_vx_cm_s,logged_ekf_vy_cm_s,replay_x_cm,replay_y_cm,replay_vx_cm_s,replay_vy_cm_s,replay_used,replay_rejected,replay_innov_x_cm_s,replay_innov_y_cm_s
5.480349,-54.950000,-80.960000,2.800000,-0.600000,6.900000,-0.200000,-46.690000,-121.690000,1.600000,-2.500000,-54.405716,-79.814352,1.745969,-2.702897,1.000000,0.000000,6.073922,2.949614
5.500346,-54.950000,-80.960000,2.000000,-0.400000,0.000000,0.000000,-46.650000,-121.740000,1.300000,-2.100000,-54.370802,-79.868402,1.486211,-2.300771,1.000000,0.000000,-1.745969,2.702897
5.520346,-54.950000,-80.960000,1.400000,-0.300000,0.000000,0.000000,-46.630000,-121.790000,1.100000,-1.800000,-54.341078,-79.914417,1.267979,-1.962932,1.000000,0.000000,-1.486211,2.300771
5.540348,-54.950000,-80.960000,0.900000,-0.200000,0.000000,0.000000,-46.600000,-121.820000,1.000000,-1.500000,-54.315716,-79.953680,1.083583,-1.677471,1.000000,0.000000,-1.267979,1.962932
5.560347,-54.850000,-80.960000,2.100000,-0.200000,5.000000,-0.100000,-46.580000,-121.850000,1.500000,-1.300000,-54.294045,-79.987227,1.649077,-1.449699,1.000000,0.000000,3.916417,1.577471
5.580353,-54.850000,-80.960000,1.500000,-0.100000,0.000000,0.000000,-46.550000,-121.880000,1.300000,-1.100000,-54.261054,-80.016230,1.412206,-1.241467,1.000000,0.000000,-1.649077,1.449699
5.620354,-54.730000,-80.960000,2.400000,-0.100000,5.700000,-0.100000,-46.500000,-121.930000,1.800000,-0.800000,-54.204564,-80.065890,2.097739,-1.058969,1.000000,0.000000,4.287794,1.141467
5.640354,-54.730000,-80.960000,1.700000,0.000000,0.000000,0.000000,-46.460000,-121.940000,1.500000,-0.700000,-54.162609,-80.087069,1.772917,-0.894994,1.000000,0.000000,-2.097739,1.058969
5.660355,-54.730000,-80.960000,1.200000,0.000000,0.000000,0.000000,-46.430000,-121.960000,1.300000,-0.600000,-54.127149,-80.104970,1.504795,-0.759642,1.000000,0.000000,-1.772917,0.894994
5.680355,-54.730000,-80.960000,0.800000,0.000000,0.000000,0.000000,-46.400000,-121.970000,1.100000,-0.500000,-54.097053,-80.120163,1.281150,-0.646743,1.000000,0.000000,-1.504795,0.759642
5.700359,-54.600000,-80.970000,2.500000,0.000000,6.600000,-0.100000,-46.380000,-121.980000,1.900000,-0.500000,-54.071425,-80.133100,2.061575,-0.566521,1.000000,0.000000,5.318850,0.546743
5.740360,-54.600000,-80.970000,1.200000,0.000000,0.000000,0.000000,-46.310000,-122.000000,1.400000,-0.300000,-53.988960,-80.155762,1.727486,-0.474713,1.000000,0.000000,-2.061575,0.566521
5.760360,-54.520000,-80.970000,2.000000,0.000000,3.900000,-0.100000,-46.280000,-122.010000,1.700000,-0.300000,-53.954410,-80.165256,2.067256,-0.416110,1.000000,0.000000,2.172514,0.374713
5.780364,-54.360000,-80.970000,3.800000,-0.100000,8.000000,-0.200000,-46.240000,-122.020000,2.600000,-0.300000,-53.913057,-80.173580,2.971111,-0.383186,1.000000,0.000000,5.932744,0.216110
5.800364,-54.360000,-80.970000,2.700000,0.000000,0.000000,0.000000,-46.190000,-122.020000,2.200000,-0.200000,-53.853635,-80.181244,2.527135,-0.325926,1.000000,0.000000,-2.971111,0.383186
5.820365,-54.360000,-80.970000,1.800000,0.000000,0.000000,0.000000,-46.140000,-122.030000,1.900000,-0.200000,-53.803089,-80.187762,2.154851,-0.277912,1.000000,0.000000,-2.527135,0.325926
5.840365,-54.360000,-80.970000,1.300000,0.000000,0.000000,0.000000,-46.110000,-122.030000,1.600000,-0.200000,-53.759992,-80.193321,1.840733,-0.237400,1.000000,0.000000,-2.154851,0.277912
5.860365,-54.230000,-80.980000,2.800000,0.000000,6.400000,-0.100000,-46.070000,-122.040000,2.300000,-0.100000,-53.723178,-80.198069,2.500210,-0.217526,1.000000,0.000000,4.559267,0.137400
5.880368,-54.230000,-80.980000,2.000000,0.000000,0.000000,0.000000,-46.020000,-122.040000,2.000000,-0.100000,-53.673166,-80.202420,2.140623,-0.186241,1.000000,0.000000,-2.500210,0.217526
5.900369,-54.230000,-80.980000,1.400000,0.000000,0.000000,0.000000,-45.980000,-122.040000,2.000000,-0.100000,-53.630351,-80.206145,2.140623,-0.186241,0.000000,0.000000,-2.140623,0.186241
5.920371,-54.150000,-80.980000,2.100000,0.000000,3.800000,0.000000,-45.940000,-122.050000,2.300000,-0.100000,-53.587535,-80.209870,2.406143,-0.156440,1.000000,0.000000,1.659377,0.186241
5.940366,-53.880000,-80.990000,5.600000,-0.100000,13.800000,-0.200000,-45.900000,-122.050000,4.000000,-0.100000,-53.539424,-80.212998,4.171435,-0.163189,1.000000,0.000000,11.393857,-0.043560
5.960372,-53.880000,-80.990000,3.900000,0.000000,0.000000,0.000000,-45.820000,-122.050000,3.400000,-0.100000,-53.455970,-80.216263,3.540293,-0.138498,1.000000,0.000000,-4.171435,0.163189
5.980369,-53.680000,-80.990000,5.600000,-0.100000,9.600000,-0.100000,-45.750000,-122.060000,4.300000,-0.100000,-53.385175,-80.219032,4.441182,-0.132775,1.000000,0.000000,6.059707,0.038498
6.000376,-53.680000,-80.990000,3.900000,0.000000,0.000000,0.000000,-45.660000,-122.060000,3.700000,-0.100000,-53.296320,-80.221689,3.789371,-0.113288,1.000000,0.000000,-4.441182,0.132775
6.020371,-53.680000,-80.990000,2.700000,0.000000,0.000000,0.000000,-45.580000,-122.060000,3.100000,-0.100000,-53.220552,-80.223954,3.238523,-0.096820,1.000000,0.000000,-3.789371,0.113288
6.040381,-53.680000,-80.990000,1.900000,0.000000,0.000000,0.000000,-45.520000,-122.070000,2.700000,0.000000,-53.155749,-80.225891,2.771019,-0.082843,1.000000,0.000000,-3.238523,0.096820
6.060374,-53.620000,-81.200000,2.300000,-3.200000,3.300000,-10.700000,-45.460000,-122.070000,2.800000,-1.600000,-53.100348,-80.227548,2.846982,-1.607495,1.000000,0.000000,0.528981,-10.617157
6.080380,-53.440000,-81.470000,4.200000,-6.200000,8.600000,-13.300000,-45.410000,-122.100000,3.600000,-3.200000,-53.043391,-80.259707,3.670009,-3.280225,1.000000,0.000000,5.753018,-11.692505
6.100379,-53.440000,-81.470000,2.900000,-4.300000,0.000000,0.000000,-45.340000,-122.170000,3.100000,-2.800000,-52.969995,-80.325308,3.146462,-2.812283,1.000000,0.000000,-3.670009,3.280225
6.120386,-53.250000,-81.710000,4.900000,-6.600000,9.700000,-11.800000,-45.270000,-122.220000,4.000000,-4.100000,-52.907043,-80.381574,4.079456,-4.091818,1.000000,0.000000,6.553538,-8.987717
6.140381,-53.250000,-81.710000,3.400000,-4.600000,0.000000,0.000000,-45.190000,-122.310000,3.400000,-3.500000,-52.825475,-80.463390,3.499599,-3.510204,1.000000,0.000000,-4.079456,4.091818
6.160387,-53.250000,-81.880000,2.400000,-5.800000,-0.100000,-8.800000,-45.120000,-122.380000,2.900000,-4.200000,-52.755462,-80.533615,2.988509,-4.261277,1.000000,0.000000,-3.599599,-5.289796
6.180384,-53.250000,-81.880000,1.600000,-4.100000,0.000000,0.000000,-45.060000,-122.460000,2.500000,-3.600000,-52.695700,-80.618828,2.564550,-3.656760,1.000000,0.000000,-2.988509,4.261277
6.200389,-53.250000,-82.090000,1.100000,-5.900000,-0.100000,-10.100000,-45.010000,-122.530000,2.100000,-4.500000,-52.644397,-80.691981,2.186771,-4.570281,1.000000,0.000000,-2.664550,-6.443240
6.240392,-53.260000,-82.300000,0.500000,-6.000000,-0.100000,-10.500000,-44.930000,-122.710000,1.500000,-4.800000,-52.556919,-80.874806,1.824163,-5.510544,1.000000,0.000000,-2.286771,-5.929719
6.260390,-53.260000,-82.420000,0.300000,-6.000000,0.000000,-5.800000,-44.900000,-122.800000,1.300000,-5.000000,-52.520440,-80.985006,1.543417,-5.555092,1.000000,0.000000,-1.824163,-0.289456
6.280392,-53.260000,-82.830000,0.100000,-10.400000,-0.200000,-20.600000,-44.870000,-122.900000,1.100000,-7.200000,-52.489568,-81.096119,1.280936,-7.820182,1.000000,0.000000,-1.743417,-15.044908
6.300397,-53.260000,-82.990000,0.000000,-9.600000,0.000000,-7.900000,-44.850000,-123.050000,0.900000,-7.300000,-52.463943,-81.252561,1.091185,-7.832006,1.000000,0.000000,-1.280936,-0.079818
6.320398,-53.270000,-83.270000,0.000000,-11.000000,-0.100000,-14.200000,-44.830000,-123.190000,0.800000,-8.300000,-52.442118,-81.409209,0.916830,-8.764095,1.000000,0.000000,-1.191185,-6.367994
6.360398,-53.470000,-83.820000,-3.000000,-13.100000,-10.200000,-22.000000,-44.800000,-123.520000,-0.800000,-9.900000,-52.405445,-81.759773,-0.881912,-10.905711,1.000000,0.000000,-11.116830,-13.235905
6.380401,-53.470000,-83.960000,-2.100000,-11.300000,0.000000,-6.900000,-44.820000,-123.720000,-0.700000,-9.400000,-52.423086,-81.977920,-0.744141,-10.279947,1.000000,0.000000,0.881912,4.005711
6.400403,-53.480000,-84.700000,-1.600000,-18.900000,-0.200000,-36.800000,-44.830000,-123.910000,-0.600000,-13.300000,-52.437970,-82.183540,-0.661311,-14.316876,1.000000,0.000000,0.544141,-26.520053
6.420400,-53.480000,-84.700000,-1.100000,-13.200000,0.000000,0.000000,-44.850000,-124.170000,-0.600000,-13.300000,-52.451195,-82.469834,-0.661311,-14.316876,0.000000,0.000000,0.661311,14.316876
6.440405,-53.480000,-84.850000,-0.800000,-11.500000,0.000000,-7.300000,-44.860000,-124.440000,-0.500000,-12.400000,-52.464424,-82.756243,-0.551602,-13.152807,1.000000,0.000000,0.661311,7.016876
6.460408,-53.480000,-85.060000,-0.500000,-11.200000,0.000000,-10.700000,-44.870000,-124.690000,-0.500000,-12.100000,-52.475458,-83.019339,-0.463831,-12.762512,1.000000,0.000000,0.551602,2.452807
6.480404,-53.480000,-85.200000,-0.400000,-9.900000,0.000000,-6.800000,-44.880000,-124.930000,-0.400000,-11.300000,-52.484733,-83.274538,-0.392262,-11.842506,1.000000,0.000000,0.463831,5.962512
6.500409,-53.480000,-85.270000,-0.200000,-7.900000,0.000000,-3.400000,-44.890000,-125.160000,-0.300000,-10.100000,-52.492580,-83.511447,-0.333093,-10.569019,1.000000,0.000000,0.392262,8.442506
6.520411,-53.640000,-85.910000,-2.400000,-15.300000,-7.600000,-32.400000,-44.900000,-125.360000,-1.400000,-13.400000,-52.499242,-83.722849,-1.411068,-13.807434,1.000000,0.000000,-7.266907,-21.830981
6.560415,-53.640000,-86.420000,-1.200000,-14.100000,0.000000,-14.900000,-44.950000,-125.890000,-1.000000,-13.200000,-52.555691,-84.275202,-1.180799,-13.985728,1.000000,0.000000,1.411068,-1.092566
6.580411,-53.640000,-86.720000,-0.800000,-14.400000,0.000000,-15.100000,-44.970000,-126.160000,-0.900000,-13.500000,-52.579302,-84.554860,-0.995181,-14.160888,1.000000,0.000000,1.180799,-1.114272
6.600414,-53.640000,-86.990000,-0.600000,-14.100000,0.000000,-13.300000,-44.990000,-126.430000,-0.700000,-13.500000,-52.599208,-84.838120,-0.842992,-14.029236,1.000000,0.000000,0.995181,0.860888
6.620416,-53.640000,-87.160000,-0.400000,-12.400000,0.000000,-8.400000,-45.010000,-126.700000,-0.600000,-12.700000,-52.616070,-85.118733,-0.716671,-13.185703,1.000000,0.000000,0.842992,5.629236
6.640414,-53.640000,-87.550000,-0.300000,-14.500000,0.000000,-19.400000,-45.020000,-126.960000,-0.500000,-13.700000,-52.630402,-85.382421,-0.610879,-14.103030,1.000000,0.000000,0.716671,-6.214297
6.660419,-53.640000,-87.670000,-0.200000,-12.000000,0.000000,-6.100000,-45.030000,-127.230000,-0.500000,-12.600000,-52.642623,-85.664552,-0.521693,-12.934619,1.000000,0.000000,0.610879,8.003030
6.680418,-53.750000,-88.310000,-1.700000,-17.900000,-5.100000,-31.800000,-45.040000,-127.480000,-1.100000,-15.300000,-52.653056,-85.923231,-1.184669,-15.666480,1.000000,0.000000,-4.578307,-18.865381
6.700421,-53.750000,-88.550000,-1.200000,-16.100000,0.000000,-11.800000,-45.070000,-127.790000,-1.000000,-14.800000,-52.676753,-86.236608,-1.014146,-15.109932,1.000000,0.000000,1.184669,3.866480
6.720422,-53.750000,-88.790000,-0.800000,-14.800000,0.000000,-11.900000,-45.090000,-128.090000,-0.800000,-14.400000,-52.697037,-86.538822,-0.868814,-14.649933,1.000000,0.000000,1.014146,3.209932
6.760425,-53.750000,-89.420000,-0.400000,-15.200000,0.000000,-14.500000,-45.120000,-128.680000,-0.600000,-14.700000,-52.731792,-87.124863,-0.730111,-14.625997,1.000000,0.000000,0.868814,0.149933
6.780425,-53.750000,-89.610000,-0.300000,-13.600000,0.000000,-9.800000,-45.130000,-128.970000,-0.500000,-14.000000,-52.746394,-87.417383,-0.617180,-13.879527,1.000000,0.000000,0.730111,4.825997
6.800425,-53.750000,-90.210000,-0.200000,-18.500000,0.000000,-29.900000,-45.140000,-129.250000,-0.400000,-16.300000,-52.758738,-87.694974,-0.523917,-16.300395,1.000000,0.000000,0.617180,-16.020473
6.820429,-53.750000,-90.380000,-0.100000,-15.400000,0.000000,-8.200000,-45.150000,-129.580000,-0.400000,-15.100000,-52.769218,-88.021047,-0.446096,-15.097188,1.000000,0.000000,0.523917,8.100395
6.840429,-53.910000,-90.710000,-2.500000,-15.800000,-8.000000,-16.600000,-45.160000,-129.880000,-1.500000,-15.400000,-52.778140,-88.322990,-1.553975,-15.317595,1.000000,0.000000,-7.553904,-1.502812
6.860430,-53.910000,-90.840000,-1.700000,-12.900000,0.000000,-6.200000,-45.190000,-130.190000,-1.200000,-14.100000,-52.809221,-88.629358,-1.328187,-13.992832,1.000000,0.000000,1.553975,9.117595
6.880432,-53.910000,-90.990000,-1.200000,-11.300000,0.000000,-7.500000,-45.220000,-130.470000,-1.100000,-13.100000,-52.835788,-88.909242,-1.136530,-13.055920,1.000000,0.000000,1.328187,6.492832
6.900435,-53.910000,-91.250000,-0.800000,-11.800000,0.000000,-13.000000,-45.240000,-130.740000,-0.900000,-13.100000,-52.858522,-89.170400,-0.973360,-13.047892,1.000000,0.000000,1.136530,0.055920
6.920434,-53.910000,-91.520000,-0.600000,-12.300000,0.000000,-13.600000,-45.260000,-131.000000,-0.800000,-13.200000,-52.877988,-89.431345,-0.834141,-13.126859,1.000000,0.000000,0.973360,-0.552108
6.940434,-53.910000,-91.520000,-0.400000,-8.600000,0.000000,0.000000,-45.280000,-131.260000,-0.800000,-13.200000,-52.894671,-89.693882,-0.834141,-13.126859,0.000000,0.000000,0.834141,13.126859
6.980438,-54.170000,-92.420000,-4.100000,-16.200000,-12.900000,-29.400000,-45.310000,-131.800000,-2.500000,-15.900000,-52.928040,-90.219009,-2.953157,-15.984761,1.000000,0.000000,-12.065859,-16.273141
7.000439,-54.320000,-92.420000,-5.100000,-11.300000,-7.500000,0.000000,-45.360000,-132.120000,-3.300000,-13.500000,-52.987106,-90.538720,-3.707662,-13.332241,1.000000,0.000000,-4.546843,15.984761
7.020438,-54.540000,-92.420000,-6.900000,-7.900000,-11.000000,0.000000,-45.420000,-132.390000,-4.400000,-11.500000,-53.061255,-90.805351,-4.868238,-11.210416,1.000000,0.000000,-7.292338,13.332241
7.040441,-54.540000,-92.420000,-4.800000,-5.500000,0.000000,0.000000,-45.510000,-132.620000,-3.800000,-9.800000,-53.158635,-91.029593,-4.116949,-9.480373,1.000000,0.000000,4.868238,11.210416
7.060442,-54.640000,-92.830000,-4.800000,-10.000000,-5.000000,-20.500000,-45.590000,-132.820000,-3.900000,-11.400000,-53.240978,-91.219210,-4.250164,-11.142770,1.000000,0.000000,-0.883051,-11.019627
7.080444,-54.640000,-93.050000,-3.400000,-10.400000,0.000000,-11.200000,-45.670000,-133.050000,-3.400000,-11.300000,-53.325989,-91.442088,-3.619645,-11.151260,1.000000,0.000000,4.250164,-0.057230
7.100446,-54.640000,-93.370000,-2.300000,-12.000000,0.000000,-16.000000,-45.740000,-133.280000,-2.900000,-12.000000,-53.398390,-91.665135,-3.089259,-11.861746,1.000000,0.000000,3.619645,-4.848740
7.120447,-54.640000,-93.750000,-1.600000,-14.100000,0.000000,-18.700000,-45.800000,-133.520000,-2.500000,-13.000000,-53.460178,-91.902382,-2.640698,-12.854661,1.000000,0.000000,3.089259,-6.838254
7.140444,-54.820000,-94.380000,-3.700000,-19.300000,-8.700000,-31.400000,-45.850000,-133.780000,-3.300000,-15.600000,-53.512984,-92.159437,-3.514594,-15.529342,1.000000,0.000000,-6.059302,-18.545339
7.160448,-54.820000,-94.380000,-2.600000,-13.500000,0.000000,0.000000,-45.910000,-134.090000,-2.900000,-13.400000,-53.583290,-92.470086,-3.010199,-13.300658,1.000000,0.000000,3.514594,15.529342
7.180449,-54.820000,-94.380000,-1.800000,-9.400000,0.000000,0.000000,-45.970000,-134.360000,-2.400000,-11.500000,-53.643497,-92.736112,-2.579768,-11.398784,1.000000,0.000000,3.010199,13.300658
7.200453,-54.820000,-94.380000,-1.300000,-6.600000,0.000000,0.000000,-46.020000,-134.590000,-2.100000,-9.800000,-53.695103,-92.964134,-2.211870,-9.773215,1.000000,0.000000,2.579768,11.398784
7.240452,-54.820000,-94.940000,-0.600000,-11.700000,0.000000,-28.100000,-46.100000,-134.960000,-1.500000,-11.200000,-53.783575,-93.355052,-1.859848,-12.689945,1.000000,0.000000,2.211870,-18.326785
7.260455,-54.820000,-95.380000,-0.400000,-14.700000,0.000000,-21.800000,-46.130000,-135.180000,-1.300000,-12.700000,-53.820778,-93.608889,-1.572826,-14.095859,1.000000,0.000000,1.859848,-9.110055
7.280455,-54.810000,-95.710000,-0.200000,-15.200000,0.000000,-16.300000,-46.160000,-135.440000,-1.100000,-13.200000,-53.852234,-93.890807,-1.335553,-14.428370,1.000000,0.000000,1.572826,-2.204141
7.300459,-54.810000,-96.030000,-0.100000,-15.500000,0.000000,-16.100000,-46.180000,-135.710000,-0.900000,-13.600000,-53.878951,-94.179432,-1.137420,-14.676362,1.000000,0.000000,1.335553,-1.671630
7.320459,-54.810000,-96.520000,0.000000,-18.200000,0.100000,-24.600000,-46.200000,-135.980000,-0.800000,-15.200000,-53.901699,-94.472959,-0.956101,-16.130466,1.000000,0.000000,1.237420,-9.923638
7.340458,-54.810000,-96.520000,0.000000,-12.700000,0.000000,0.000000,-46.220000,-136.280000,-0.700000,-13.000000,-53.920820,-94.795552,-0.817277,-13.788355,1.000000,0.000000,0.956101,16.130466
7.360460,-54.810000,-96.520000,0.000000,-8.900000,0.000000,0.000000,-46.230000,-136.550000,-0.600000,-11.200000,-53.937167,-95.071347,-0.699404,-11.799707,1.000000,0.000000,0.817277,13.788355
7.380463,-54.810000,-96.700000,0.000000,-8.900000,0.000000,-8.900000,-46.240000,-136.770000,-0.500000,-10.900000,-53.951157,-95.307376,-0.599029,-11.383554,1.000000,0.000000,0.699404,2.899707
7.400463,-54.810000,-96.840000,0.000000,-8.400000,0.000000,-7.200000,-46.250000,-136.990000,-0.400000,-10.300000,-53.963138,-95.535047,-0.513373,-10.785344,1.000000,0.000000,0.599029,4.183554
7.420464,-54.810000,-97.140000,0.000000,-10.300000,0.000000,-14.800000,-46.260000,-137.200000,-0.300000,-11.000000,-53.973406,-95.750765,-0.440163,-11.357860,1.000000,0.000000,0.513373,-4.014656
7.440469,-54.800000,-97.500000,0.000000,-12.600000,0.100000,-18.000000,-46.270000,-137.420000,-0.200000,-12.000000,-53.982211,-95.977979,-0.363283,-12.303216,1.000000,0.000000,0.540163,-6.642140
7.460466,-54.800000,-97.500000,0.000000,-8.800000,0.000000,0.000000,-46.280000,-137.660000,-0.200000,-12.000000,-53.989476,-96.224006,-0.363283,-12.303216,0.000000,0.000000,0.363283,12.303216
7.480469,-54.800000,-97.900000,0.000000,-12.100000,0.100000,-19.900000,-46.280000,-137.900000,-0.200000,-13.200000,-53.996743,-96.470108,-0.289643,-13.510745,1.000000,0.000000,0.463283,-7.596784
7.500469,-54.800000,-98.230000,0.000000,-13.500000,0.100000,-16.600000,-46.290000,-138.160000,-0.100000,-13.700000,-54.002536,-96.740323,-0.229568,-13.987049,1.000000,0.000000,0.389643,-3.089255
7.520472,-54.790000,-98.650000,0.100000,-15.600000,0.100000,-20.600000,-46.290000,-138.440000,-0.100000,-14.800000,-54.007128,-97.020106,-0.179883,-14.983990,1.000000,0.000000,0.329568,-6.612951
7.540472,-54.790000,-98.650000,0.000000,-10.900000,0.000000,0.000000,-46.290000,-138.730000,0.000000,-12.600000,-54.010725,-97.319785,-0.153211,-12.762224,1.000000,0.000000,0.179883,14.983990
7.560472,-54.790000,-98.850000,0.000000,-10.600000,0.100000,-10.000000,-46.290000,-138.990000,0.000000,-12.200000,-54.013790,-97.575030,-0.116122,-12.357633,1.000000,0.000000,0.253211,2.762224
7.580476,-54.790000,-99.450000,0.100000,-16.400000,0.300000,-29.900000,-46.290000,-139.230000,0.000000,-14.800000,-54.016112,-97.822232,-0.055717,-14.904103,1.000000,0.000000,0.416122,-17.542367
7.600473,-54.780000,-99.700000,0.100000,-15.200000,0.100000,-12.400000,-46.290000,-139.530000,0.000000,-14.400000,-54.017227,-98.120269,-0.033264,-14.543023,1.000000,0.000000,0.155717,2.504103
7.620478,-54.780000,-99.980000,0.100000,-14.900000,0.100000,-14.000000,-46.290000,-139.820000,0.000000,-14.400000,-54.017892,-98.411202,-0.014141,-14.465102,1.000000,0.000000,0.133264,0.543023
7.640473,-54.770000,-100.390000,0.100000,-16.600000,0.200000,-20.600000,-46.290000,-140.110000,0.000000,-15.300000,-54.018175,-98.700432,0.016475,-15.342215,1.000000,0.000000,0.214141,-6.134898
7.660480,-54.770000,-100.780000,0.100000,-17.400000,0.200000,-19.200000,-46.290000,-140.410000,0.000000,-15.800000,-54.017845,-99.007384,0.042645,-15.892324,1.000000,0.000000,0.183525,-3.857785
7.680477,-54.770000,-101.100000,0.100000,-16.900000,0.100000,-15.900000,-46.290000,-140.730000,0.100000,-15.800000,-54.016992,-99.325183,0.050807,-15.893416,1.000000,0.000000,0.057355,-0.007676
7.700483,-54.760000,-101.310000,0.100000,-15.000000,0.100000,-10.400000,-46.290000,-141.050000,0.100000,-15.100000,-54.015976,-99.643146,0.057798,-15.112735,1.000000,0.000000,0.049193,5.493416
7.720480,-54.760000,-101.910000,0.200000,-19.500000,0.300000,-29.900000,-46.290000,-141.350000,0.100000,-17.200000,-54.014820,-99.945356,0.092180,-17.211882,1.000000,0.000000,0.242202,-14.787265
7.740484,-54.750000,-102.120000,0.200000,-16.800000,0.100000,-10.500000,-46.280000,-141.700000,0.100000,-16.200000,-54.012976,-100.289662,0.093290,-16.259817,1.000000,0.000000,0.007820,6.711882
7.760479,-54.750000,-102.310000,0.100000,-14.700000,0.100000,-9.700000,-46.280000,-142.020000,0.100000,-15.300000,-54.011111,-100.614777,0.094241,-15.329897,1.000000,0.000000,0.006710,6.559817
7.780489,-54.750000,-102.590000,0.100000,-14.400000,0.100000,-13.800000,-46.280000,-142.330000,0.100000,-15.100000,-54.009225,-100.921528,0.095057,-15.113098,1.000000,0.000000,0.005759,1.529897
7.800487,-54.740000,-102.930000,0.100000,-15.200000,0.200000,-17.100000,-46.270000,-142.630000,0.100000,-15.400000,-54.007324,-101.223760,0.109923,-15.394562,1.000000,0.000000,0.104943,-1.986902
7.820489,-54.740000,-103.410000,0.200000,-17.800000,0.300000,-23.900000,-46.270000,-142.940000,0.100000,-16.600000,-54.005126,-101.531682,0.136843,-16.599167,1.000000,0.000000,0.190077,-8.505438
7.840490,-54.730000,-103.860000,0.200000,-19.200000,0.200000,-22.500000,-46.270000,-143.270000,0.100000,-17.400000,-54.002389,-101.863682,0.145786,-17.434742,1.000000,0.000000,0.063157,-5.900833
7.880495,-54.720000,-104.590000,0.200000,-18.300000,0.100000,-13.900000,-46.260000,-143.990000,0.200000,-17.500000,-53.996556,-102.561159,0.138532,-16.874683,1.000000,0.000000,-0.045786,3.534742
7.900493,-54.720000,-104.920000,0.200000,-17.700000,0.200000,-16.300000,-46.260000,-144.340000,0.200000,-17.400000,-53.993786,-102.898619,0.147987,-16.786287,1.000000,0.000000,0.061468,0.574683
7.920496,-54.710000,-105.180000,0.200000,-16.300000,0.100000,-13.100000,-46.250000,-144.690000,0.200000,-16.800000,-53.990826,-103.234395,0.140765,-16.231530,1.000000,0.000000,-0.047987,3.686287
7.940496,-54.710000,-105.460000,0.100000,-15.600000,0.100000,-13.800000,-46.250000,-145.020000,0.100000,-16.300000,-53.988011,-103.559026,0.134728,-15.871458,1.000000,0.000000,-0.040765,2.431530
7.960500,-54.700000,-105.910000,0.200000,-17.600000,0.200000,-22.500000,-46.240000,-145.350000,0.200000,-17.200000,-53.985315,-103.876518,0.144280,-16.841460,1.000000,0.000000,0.065272,-6.628542
7.980499,-54.700000,-105.910000,0.100000,-12.300000,0.000000,0.000000,-46.240000,-145.700000,0.200000,-17.200000,-53.982430,-104.213331,0.144280,-16.841460,0.000000,0.000000,-0.144280,16.841460
