time_s,beacon_visible,search_active,follow_active,mode,drone_x_cm,drone_y_cm,goal_x_cm,goal_y_cm,car_x_cm,car_y_cm,car_distance_cm,drone_speed_cm_s
14.18,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.2,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.22,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.24,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.26,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.28,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.3,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.32,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.34,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.36,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.38,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.4,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.42,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.44,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.46,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.48,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.5,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.52,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.54,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.56,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.58,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.6,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.62,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.64,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.66,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.68,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.7,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.72,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.74,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.76,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.78,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.8,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.82,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.84,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.86,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.88,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.9,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.92,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.94,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.96,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
14.98,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.0,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.02,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.04,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.06,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.08,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.1,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.12,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.14,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.16,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.18,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.2,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.22,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.24,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.26,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.28,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.3,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.32,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.34,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.36,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.38,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.4,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.42,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.44,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.46,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.48,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.5,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.52,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.54,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.56,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.58,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.6,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.62,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.64,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.66,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.68,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.7,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.72,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.74,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.76,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.78,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.8,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.82,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.84,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.86,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.88,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.9,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.92,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.94,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.96,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
15.98,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.0,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.02,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.04,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.06,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.08,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.1,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.12,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.14,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.16,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.18,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.2,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.22,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.24,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.26,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.28,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.3,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.32,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.34,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.36,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.38,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.4,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.42,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.44,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.46,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.48,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.5,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.52,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.54,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.56,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.58,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.6,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.62,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.64,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.66,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.68,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.7,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.72,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.74,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.76,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.78,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.8,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.82,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.84,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.86,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.88,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.9,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.92,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.94,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.96,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
16.98,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.0,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.02,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.04,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.06,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.08,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.1,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.12,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.14,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.16,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.18,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.2,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.22,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.24,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.26,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.28,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.3,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.32,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.34,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.36,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.38,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.4,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.42,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.44,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.46,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.48,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.5,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.52,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.54,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.56,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.58,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.6,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.62,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.64,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.66,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.68,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.7,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.72,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.74,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.76,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.78,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.8,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.82,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.84,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.86,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.88,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.9,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.92,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.94,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.96,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
17.98,1,0,0,hold,132.171,56.227,132.171,56.227,180.0,20.0,60.0,0.0
