cost,rmse,lag_ms,quiet_rms,acc_gain,acc_alpha,q_z,q_vz,r_z,vel_obs,vel_alpha,r_vz
4.307510562321808,2.141241345680788,104.0080000000001,1.7318549046886265,0.2,0.22,15.0,600.0,25.0,1,0.35,150.0
4.308281504855849,2.143342525320136,104.0080000000001,1.7280542272448898,0.2,0.22,40.0,600.0,25.0,1,0.35,150.0
4.311181697968091,2.151046387888078,104.0080000000001,1.7143294573714618,0.2,0.12,80.0,600.0,12.5,1,0.35,150.0
4.311961373666518,2.145847890996995,104.0080000000001,1.7314099504843476,0.2,0.35,80.0,600.0,12.5,1,0.35,150.0
4.313449427228713,2.1481818260697954,104.0080000000001,1.7289931461683317,0.2,0.22,80.0,600.0,25.0,1,0.35,150.0
4.313503041973365,2.1507627226864807,104.0080000000001,1.7217723408196657,0.2,0.12,15.0,600.0,25.0,1,0.35,150.0
4.314253205071864,2.1528680498133075,104.0080000000001,1.7179004435958718,0.2,0.12,40.0,600.0,25.0,1,0.35,150.0
4.31429280300233,2.14561220059197,104.0080000000001,1.7387445783153126,0.2,0.35,15.0,600.0,25.0,1,0.35,150.0
4.31508410977143,2.147711996950205,104.0080000000001,1.7350060366320668,0.2,0.35,40.0,600.0,25.0,1,0.35,150.0
4.320221526487746,2.15252253310102,104.0080000000001,1.7359399811049265,0.2,0.35,80.0,600.0,25.0,1,0.35,150.0
4.320305488505994,2.1532725707490283,104.0080000000001,1.7340369078770421,0.2,0.22,40.0,600.0,50.0,1,0.35,150.0
4.321139036681563,2.1544446980819036,104.0080000000001,1.7330695388561672,0.2,0.22,80.0,600.0,50.0,1,0.35,150.0
4.32351528206269,2.155001729607108,104.0080000000001,1.7382672927302305,0.2,0.22,15.0,600.0,50.0,1,0.35,150.0
4.326725442214761,2.1514023632703108,104.0080000000001,1.7577230826984271,0.2,0.22,15.0,300.0,12.5,1,0.55,150.0
4.327062770891498,2.157606691205391,104.0080000000001,1.7409602276745864,0.2,0.35,40.0,600.0,50.0,1,0.35,150.0
4.330442657522818,2.1567188955507803,104.0080000000001,1.7531536056343906,0.2,0.22,40.0,300.0,12.5,1,0.55,150.0
4.334552003521757,2.16413011693955,104.0080000000001,1.7437196759491576,0.2,0.12,15.0,300.0,12.5,1,0.55,150.0
4.337125483474014,2.157300663703757,104.0080000000001,1.770585199343587,0.2,0.35,15.0,300.0,12.5,1,0.55,150.0
4.337945971258577,2.1522272953867225,104.0080000000001,1.7874247882052945,0.35,0.12,15.0,600.0,12.5,1,0.35,150.0
4.338414829719254,2.16410417055554,104.0080000000001,1.7548304547534674,0.2,0.22,80.0,300.0,12.5,1,0.55,150.0
4.338634878413258,2.169782340377119,104.0080000000001,1.7392358229603928,0.2,0.12,40.0,300.0,12.5,1,0.55,150.0
4.340635704556795,2.1624063211221154,104.0080000000001,1.7660268098133673,0.2,0.35,40.0,300.0,12.5,1,0.55,150.0
4.343637380014217,2.1676082560046237,104.0080000000001,1.759740354313119,0.2,0.22,40.0,300.0,25.0,1,0.55,150.0
4.344128856333247,2.149839876253406,104.0080000000001,1.8119113716566866,0.35,0.22,15.0,600.0,12.5,1,0.35,150.0
4.345726534982468,2.170069545440058,104.0080000000001,1.7586771129783128,0.2,0.22,80.0,300.0,25.0,1,0.55,150.0
4.346860644843889,2.177393768886085,104.0080000000001,1.740991074165151,0.2,0.12,80.0,300.0,12.5,1,0.55,150.0
4.348362938080942,2.1699055113814736,104.0080000000001,1.7666783619984767,0.2,0.22,15.0,300.0,25.0,1,0.55,150.0
4.348474896717329,2.169670222747536,104.0080000000001,1.7676704970565473,0.2,0.35,80.0,300.0,12.5,1,0.55,150.0
4.351915040684159,2.1652844634306447,104.0080000000001,1.7900302207243242,0.35,0.12,40.0,600.0,12.5,1,0.35,150.0
4.352015522802752,2.1808438862882182,104.0080000000001,1.74586181861295,0.2,0.12,40.0,300.0,25.0,1,0.55,150.0
4.352359338293246,2.175555655849315,104.0080000000001,1.7619533784112276,0.2,0.22,80.0,300.0,50.0,1,0.55,150.0
4.353421111251488,2.1758928867090725,104.0080000000001,1.7640234986926129,0.2,0.22,40.0,300.0,50.0,1,0.55,150.0
4.3537652534997715,2.1732377654338304,104.0080000000001,1.7725928230455423,0.2,0.35,40.0,300.0,25.0,1,0.55,150.0
4.354244229257844,2.1834308743117594,104.0080000000001,1.7448381569888092,0.2,0.12,80.0,300.0,25.0,1,0.55,150.0
4.355776231113805,2.175622426640636,104.0080000000001,1.7715251556376224,0.2,0.35,80.0,300.0,25.0,1,0.55,150.0
4.356034130298862,2.1867715273882546,104.0080000000001,1.7404074368874454,0.2,0.08,15.0,300.0,12.5,1,0.55,150.0
4.356709942412353,2.183103831347063,104.0080000000001,1.75281746018654,0.2,0.12,15.0,300.0,25.0,1,0.55,150.0
4.356827726716753,2.173784593986478,104.0080000000001,1.7797803792293527,0.35,0.08,15.0,600.0,12.5,1,0.35,150.0
4.357681600468521,2.1624923317484837,104.0080000000001,1.8144836249143872,0.35,0.22,40.0,600.0,12.5,1,0.35,150.0
4.358522620896435,2.1755895435674275,104.0080000000001,1.7794659352257336,0.2,0.35,15.0,300.0,25.0,1,0.55,150.0
4.35912190415008,2.1797238951157745,104.0080000000001,1.769365740098012,0.2,0.22,15.0,300.0,50.0,1,0.55,150.0
4.360972616967282,2.189005236922243,104.0080000000001,1.7481353715572516,0.2,0.12,80.0,300.0,50.0,1,0.55,150.0
4.362004258536956,2.1893133430391636,104.0080000000001,1.7502026157079735,0.2,0.12,40.0,300.0,50.0,1,0.55,150.0
4.36237522690798,2.1810783262016664,104.0080000000001,1.774791144875176,0.2,0.35,80.0,300.0,50.0,1,0.55,150.0
4.36345805009738,2.181442132146692,104.0080000000001,1.776845479859106,0.2,0.35,40.0,300.0,50.0,1,0.55,150.0
4.364406977130169,2.176002560893641,104.0080000000001,1.795098332104362,0.35,0.12,80.0,600.0,12.5,1,0.35,150.0
4.365469953497281,2.174904401839165,104.0080000000001,1.8012730047374723,0.35,0.12,15.0,600.0,25.0,1,0.35,150.0
