time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
2.540158,11.450000,11.554030,4.700000,5.488453,11.531726,5.121875
2.560168,11.750000,11.675573,5.900000,5.514758,11.666108,5.509933
2.580174,11.640000,11.771118,5.260000,5.610871,11.735250,5.275779
2.600174,12.050000,11.896874,6.390000,5.543777,11.899198,5.830100
2.620175,11.860000,11.995447,5.290000,5.534155,11.968208,5.565880
2.640177,12.270000,12.116188,6.870000,5.498007,12.132354,6.174846
2.660179,12.060000,12.215465,5.890000,5.439291,12.196599,5.830490
2.680167,12.460000,12.341471,6.720000,5.414491,12.353954,6.284099
2.700167,12.360000,12.449362,6.030000,5.652642,12.442954,6.126919
2.720180,12.660000,12.557283,6.980000,5.258466,12.591398,6.546654
2.740181,12.540000,12.648216,6.250000,5.226353,12.668374,6.279963
2.760183,12.840000,12.749345,6.650000,4.827588,12.807312,6.547918
2.780182,12.740000,12.839441,5.650000,4.700041,12.881689,6.231359
2.800186,13.040000,12.935581,6.190000,4.345659,13.017951,6.462944
2.820186,12.940000,13.019494,5.270000,4.280488,13.089713,6.121888
2.840189,13.230000,13.107465,5.840000,3.974059,13.220726,6.312276
2.860190,13.120000,13.182228,4.910000,3.983964,13.285302,5.925085
2.880175,13.410000,13.267455,5.490000,3.632815,13.410451,6.094838
2.900191,13.300000,13.335974,4.870000,3.663395,13.470751,5.821752
2.920192,13.570000,13.411503,6.190000,3.275706,13.588215,6.100009
2.940195,13.350000,13.470350,5.220000,3.332368,13.613172,5.655491
2.960191,13.340000,13.546029,5.720000,3.180482,13.626049,5.180749
2.980196,13.640000,13.596442,5.110000,3.044322,13.715919,5.381207
3.000194,13.660000,13.672533,5.030000,3.024436,13.786408,5.338959
3.020199,13.790000,13.727325,4.620000,3.102458,13.872634,5.444587
3.040195,13.800000,13.805170,5.130000,3.217117,13.937706,5.402123
3.060202,13.890000,13.861832,4.860000,3.354520,14.009308,5.375644
3.080198,13.890000,13.940817,4.820000,3.470196,14.060337,5.193889
3.100206,14.000000,13.997560,4.410000,3.543539,14.126398,5.145515
3.120201,14.000000,14.075668,4.400000,3.556862,14.172957,4.913504
3.140207,14.110000,14.124972,3.900000,3.403673,14.235077,4.829633
3.160203,14.110000,14.200243,3.820000,3.256795,14.278212,4.580655
3.180209,14.300000,14.246412,3.750000,2.905038,14.359798,4.663538
3.200205,14.310000,14.313685,3.620000,2.491170,14.420531,4.529675
3.220210,14.310000,14.351686,3.080000,2.137279,14.462398,4.256407
3.240212,14.620000,14.386553,4.360000,2.098029,14.576413,4.598567
3.260215,14.420000,14.420517,3.340000,1.714922,14.603498,4.178773
3.280215,14.620000,14.443060,3.690000,1.321896,14.675686,4.191499
3.300217,14.430000,14.471908,2.320000,1.011203,14.673522,3.602601
3.320219,14.620000,14.491197,2.620000,0.726592,14.720466,3.531227
3.340219,14.420000,14.525764,1.440000,0.749968,14.696346,2.910068
3.360219,14.610000,14.542884,1.820000,0.664006,14.726817,2.847720
3.380221,14.400000,14.573008,0.750000,0.809515,14.687666,2.238914
3.400224,14.700000,14.588337,1.820000,0.893189,14.737798,2.457105
3.420224,14.420000,14.623300,0.620000,1.309348,14.694728,1.877534
3.440224,14.730000,14.644547,1.720000,1.644282,14.745195,2.157526
3.460226,14.540000,14.691186,1.050000,2.165380,14.728130,1.826318
3.480227,14.740000,14.722824,1.720000,2.424932,14.768364,2.012529
3.500230,14.620000,14.771911,1.240000,3.068350,14.763407,1.773698
3.520231,14.800000,14.834577,1.770000,3.218920,14.807571,1.954798
3.540216,14.980000,14.899292,2.670000,3.674647,14.889574,2.368329
3.560228,14.980000,14.966304,2.790000,3.617860,14.950470,2.515181
3.580231,15.170000,15.040684,3.450000,3.962194,15.048270,2.920921
3.600235,14.980000,15.114173,2.270000,3.776180,15.068254,2.617694
3.620235,15.290000,15.192244,3.230000,4.005756,15.168085,3.034182
3.640239,15.190000,15.271963,2.840000,3.809914,15.214829,2.929264
3.660242,15.500000,15.346191,4.010000,3.947894,15.335211,3.433869
3.680240,15.310000,15.422546,3.060000,3.513902,15.372360,3.160666
3.700240,15.610000,15.494463,3.890000,3.638481,15.482282,3.524988
3.720245,15.420000,15.565142,2.810000,3.199127,15.511064,3.168183
3.740242,15.810000,15.629671,4.100000,3.168286,15.639427,3.677624
3.760247,15.610000,15.687030,3.120000,2.788100,15.679373,3.369782
3.780247,15.810000,15.746343,3.410000,2.932463,15.762931,3.478089
3.800248,15.710000,15.795765,2.640000,2.804418,15.796055,3.156431
3.820248,16.010000,15.864210,3.540000,2.840094,15.902057,3.471192
3.840249,15.810000,15.914164,2.490000,2.695398,15.924230,3.053131
3.860253,16.120000,15.984455,3.380000,2.669159,16.024487,3.345576
3.880251,15.920000,16.021045,2.400000,2.623851,16.042240,2.931865
3.900255,16.120000,16.091160,2.890000,2.774692,16.108612,3.060348
3.920256,16.020000,16.137681,2.580000,2.860832,16.129123,2.830173
3.940256,16.300000,16.211630,3.690000,2.937005,16.220876,3.204642
3.960258,16.090000,16.256521,2.630000,2.996021,16.230358,2.834954
3.980261,16.390000,16.323132,3.410000,2.981476,16.318997,3.157164
4.000261,16.290000,16.367174,2.800000,3.095575,16.356541,2.987701
4.020258,16.590000,16.438748,3.800000,3.019903,16.466567,3.452471
4.040263,16.390000,16.488927,3.200000,3.029019,16.493010,3.256785
4.060264,16.680000,16.561195,4.540000,3.141802,16.592897,3.674824
4.080265,16.490000,16.610328,3.420000,3.149639,16.614807,3.362651
4.100268,16.800000,16.682226,4.160000,3.041702,16.716160,3.732289
4.120266,16.620000,16.731856,3.090000,3.025230,16.741355,3.415177
4.140271,17.020000,16.808090,4.400000,2.938795,16.870015,3.972912
4.160273,16.710000,16.857931,2.890000,2.859416,16.879550,3.457755
4.180271,17.000000,16.925815,3.470000,2.843944,16.964993,3.646979
4.200274,16.800000,16.972908,2.260000,2.808107,16.971662,3.164103
4.220276,17.110000,17.044090,3.110000,2.766670,17.060199,3.428609
4.240275,17.020000,17.087824,2.670000,2.807238,17.099862,3.240499
4.260277,17.230000,17.153581,3.310000,2.811734,17.185822,3.452369
4.280279,17.140000,17.191836,2.770000,2.671255,17.223500,3.227035
4.300278,17.350000,17.257540,3.290000,2.541579,17.307861,3.412326
4.320280,17.140000,17.301941,2.130000,2.545957,17.310703,2.921249
4.340267,17.430000,17.351771,3.130000,2.200113,17.390855,3.231050
4.360281,17.330000,17.381372,3.170000,2.056838,17.422316,3.101675
4.380285,17.530000,17.423276,3.950000,1.690048,17.500285,3.386262
4.400284,17.350000,17.444293,2.950000,1.506883,17.507892,3.031798
